Table of variables,,,,
Section 1: MRI scan date data,,,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,"Records the right superior parietal mean cortical thickness for a given
MRI.",,
170,Variable name,LSUPTEMM,,
,Short descriptor,Left superior temporal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,"Records the left superior temporal mean cortical thickness for a given
MRI.",,
171,Variable name,RSUPTEMM,,
,Short descriptor,Right superior temporal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,"Records the right superior temporal mean cortical thickness for a given
MRI.",,
172,Variable name,LSUPMARM,,
,Short descriptor,Left supramarginal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,Records the left supramarginal mean cortical thickness for a given MRI.,,
Researchers Data Dictionary — Imaging Data,,Page 50,,
,,,,
173,Variable name,RSUPMARM,,
,Short descriptor,Right supramarginal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,Records the right supramarginal mean cortical thickness for a given MRI.,,
174,Variable name,LTRTEMM,,
,Short descriptor,Left transverse temporal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,"Records the left transverse temporal mean cortical thickness for a given
MRI.",,
175,Variable name,RTRTEMM,,
,Short descriptor,Right transverse temporal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,"Records the right transverse temporal mean cortical thickness
MRI.",for a given,
Researchers Data Dictionary — Imaging Data,,,Page 51,
,,,,
Section 4: PET scan data,,,,
176,Variable name,APETMO,,
,Short descriptor,Month amyloid PET scan performed,,
,Data type,Numeric longitudinal,,
,Data source,PET DICOM header,,
,Allowable codes,"0 – 12
88 = Not applicable / no amyloid PET scan available",,
,Description/derivation,"This variable indicates the month during which the amyloid PET scan
was performed.",,
177,Variable name,APETDY,,
,Short descriptor,Day amyloid PET scan performed,,
,Data type,Numeric longitudinal,,
,Data source,PET DICOM header,,
,Allowable codes,"0 – 31
88 = Not applicable / no amyloid PET scan available",,
,Description/derivation,"This variable indicates the day of the month during which the amyloid
PET scan was performed.",,
178,Variable name,APETYR,,
,Short descriptor,Year amyloid PET scan performed,,
,Data type,Numeric longitudinal,,
,Data source,PET DICOM header,,
,Allowable codes,"2000 – current year
8888 = Not applicable / no amyloid PET scan available",,
,Description/derivation,"This variable indicates the year during which the amyloid PET scan was
performed.",,
179,Variable name,NACCAPTA,,
,Short descriptor,Subject age at time of amyloid PET scan,,
,Data type,Numeric longitudinal,,
,Data source,NACC derived,,
,Allowable codes,"18 – 120
888 = Not applicable / no amyloid PET scan available",,
,Description/derivation,"This variable provides the subject’s age at the time of the amyloid PET
scan. Birth month and birth year are required elements in the UDS;
however, birth day is not collected. To calculate age at amyloid PET scan,
birth day is set to 1 for all UDS subjects, and NACCAPTA is computed as
amyloid PET scan date – birth date.",,
Researchers Data Dictionary — Imaging Data,,Page 52,,
,,,,
180,Variable name,NACCAPTF,,
,Short descriptor,Amyloid PET scan file locator variable,,
,Data type,Character longitudinal,,
,Data source,NACC derived,,
,Allowable codes,"“apet” followed by 1 – 3 digits and “.zip”
Blank = No file available / no amyloid PET scan available",,
,Description/derivation,"This variable provides a unique identifier for the amyloid PET scan zip
file.",,
181,Variable name,NACCAPNM,,
,Short descriptor,Amyloid PET scan in chronological order,,
,Data type,Numeric longitudinal,,
,Data source,NACC derived,,
,Allowable codes,"1 – 20
88 = Not applicable / no amyloid PET scan available",,
,Description/derivation,"This variable assigns a number to each amyloid PET scan per subject
ID, in chronological order, beginning with the first amyloid PET scan
available at NACC.",,
182,Variable name,NACCAPTD,,
,Short descriptor,Days between amyloid PET scan and closest UDS visit,,
,Data type,Numeric longitudinal,,
,Data source,NACC derived,,
,Allowable codes,"-3650 – 3650
8888 = Not applicable / no amyloid PET scan available",,
,Description/derivation,"This variable is the amyloid PET scan date minus the closest UDS visit
date for every amyloid PET scan. For amyloid PET scans before the
closest visit date, NACCAPTD < 0, and for amyloid PET scans after the
closest visit date, NACCAPTD > 0.",,
183,Variable name,APETMANU,,
,Short descriptor,Manufacturer,,
,Data type,Numeric longitudinal,,
,Data source,PET DICOM header,,
,Allowable codes,1 = GE,,
,,2 = Siemens,,
,,3 = Phillips,,
,,5 = Other,,
,,8 = Not applicable / no amyloid PET scan available,,
,,9 = Missing / unknown,,
,Description/derivation,"This variable is determined from the DICOM tag (0008,0070)
“Manufacturer” in the amyloid PET scan header.",,
,Note,"The format of the DICOM header is not consistent across Centers,
sessions, sequences, and possibly even images within a given sequence.
To help identify images with certain technical properties, NACC has
created this variable from text strings contained within the DICOM tags.
Analysts should confirm these data by examining the DICOM header data.",,
Researchers Data Dictionary — Imaging Data,,Page 53,,
,,,,
184,Variable name,APETMODL,,
,Short descriptor,Manufacturer’s model name,,
,Data type,Numeric longitudinal,,
,Data source,PET DICOM header,,
,Allowable codes,"1 = DiscoveryST
2 = Biograph16
88 = Not applicable / no amyloid PET scan available
99 = Missing / unknown",,
,Description/derivation,"This variable is determined from the DICOM tag (0008,1090)
“Manufacturer’s model name” in the amyloid PET scan header.",,
,Note,"The format of the DICOM header is not consistent across Centers,",,
,,"sessions, sequences, and possibly even images within a given sequence.",,
,,"To help identify images with certain technical properties, NACC has",,
,,created this variable from text strings contained within the DICOM tags.,,
,,Analysts should confirm these data by examining the DICOM header data.,,
185,Variable name,NACCNAPA,,
,Short descriptor,Total number of amyloid PET scans available,,
,Data type,Numeric cross-sectional,,
,Data source,NACC derived,,
,Allowable codes,"1 – 20
88 = Not applicable / no amyloid PET scan available",,
,Description/derivation,"This variable provides the number of amyloid PET scans a UDS subject
has in the NACC database, regardless of time between scans. Note that
while this variable is listed for all visits, it does not change across visits;
it is cross-sectional.",,
186,Variable name,NACCAPSA,,
,Short descriptor,At least one amyloid PET scan available (y/n),,
,Data type,Numeric cross-sectional,,
,Data source,NACC derived,,
,Allowable codes,"0 = No; does not have any amyloid PET scans at NACC
1 = Yes; has at least one amyloid PET scan available at NACC",,
,Description/derivation,"This variable flags UDS subjects who have at least one amyloid PET scan
at NACC.",,
187,Variable name,LIGANDN,,
,Short descriptor,Amyloid tracer used for PET scan,,
,Data type,Numeric longitudinal,,
,Data source,ADC,,
,Allowable codes,1,=,PIB
,,2,=,Florbetapir
,,3,=,Florbetaben
,,4,=,Flutemetemol
,,8,=,Not applicable / no amyloid PET scan available
,,9,=,Missing / unknown
,Description/derivation,"This variable indicates the amyloid tracer used for the PET scan as
reported by the ADC.",,
Researchers Data Dictionary — Imaging Data,,,,Page 54
,,,,
